Schema,Object,Bucket,PickReason,CurrentQuality,InfHits,T4InfHits,Dormant,HasUpstreamLog,MTime,CurrentPath
BI_DB_dbo,BI_DB_DDR_Process_Monitor,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_DDR_TimeRange_Aggregated_Country_Level,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Deposit_checking_temp_table,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Deposits,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_DepositWithdrawFee_2025,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_DepositWithdrawFee_2025_Reversals,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EquitiesWithSustainabilityStamp,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EquitiesWithSustainabilityStamp_Replicated,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Automation_IFRSControl_Results,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Automation_UnrealizedCommissions_PerRegulation,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Automation_UnrealizedCommissions_Results,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_BO_Deposits_With_PIPs,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_CashoutFees,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_CashoutReason,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Cashouts,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_ChangeLog,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Client_Balance,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Closed_Positions,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Compensation,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Configuration_SpreadDetails,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Configurations_Ask,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Configurations_Bid,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Configurations_Precision,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Configurations_SpreadType,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Configurations_Thresholds,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Conversions,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Deposits,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_IBAN_Trades_MIMO,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Negative_Refill,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Opened_Positions,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Ran_Prices,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Redeem,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_Redeem_per_CID,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_RedeemsFee,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_EY_Audit_RollOverFees,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_GST_Report,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_GuruRatios,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_H_OPS_HighCompensationsVsDeposits,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Investors_STG,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_M_Compliance_CDIM_Report,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_MarketingCloudUserBehaviorInstrument,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_MarketingCloudUserBehaviorPI,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_NOP_Risk_Daily,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_PastYearsGain,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_PaymentSent_Results,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_PI_Dashboard_COPYDATA_RuningSideBySide,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_PI_GainDaily,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_PI_Positions,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_PI_WeeklyTrades,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_PIPs_Report_MID_Settings,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_PositionPnL_SWITCH,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_PositionPnL_UnrealizedPnL_Close_Adjustment,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Q_AML_FSA_Report_end_InvestorType,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_QSR_Balance_New,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_QSR_Volume_New,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_RBSF,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_RBSF_Section_C,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Reg_UK_Compliance_SocialActivity,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Reg_UK_Compliance_SocialActivityM,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Retention_Panel,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Risk_AlertManagementTool,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Risk_RiskStatusChange,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Social_Activity_COPYDATA_RuningSideBySide,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Social_Activity_GDRP_FollowRelationship,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Social_Activity_GDRP_LikesOnComments,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Social_Activity_GDRP_LikesOnPosts,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Social_Activity_GDRP_PostsComments,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_STG_GuruRatios_CurrentRatios,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Suitability_Test_KYC,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Tax_Compliance_W8,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_TradingActivity_Risk_Daily,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_US_Apex_Customer_Funding_Stocks,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_US_Daily_Conversions,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_US_Daily_State_Report,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_US_Daily_State_Report_MIMO,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_V_DDR_AUM,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_V_DDR_Daily_Panel,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_V_DDR_MIMO,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_V_DDR_Revenue_Breakdown,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_VolumeQA,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,Client_Balance_Breakdown_CID_Level,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,DWH_GainDaily_COPYDATA_RuningSideBySide,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,EY_Audit_Automation_BO_Withdraws_With_PIPs,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,EY_Audit_Automation_LastOpRate,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,Group_LTV_Table,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,Guy_Test_Runtimes,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,LTV_Conversions_Multipliers_Table,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,ProcedureDependencies,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,SCD_Staking_Position,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,SCD_Staking_Position_Log,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_AUM_Dashboard,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_CID_Daily_NWA,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_CIDLevel_Settlement_Report,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_Client_Balance_Aggregate_Level_New,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_Client_Balance_CID_Level_New,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_Client_New_CompensationBreakdown,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_Crypto_NOP,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_Crypto_NOP_CID,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_Daily_CreditLine,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_Daily_Dividends,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_DailyDividendsByPosition,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_DailyZero_TreeSize_NEW,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_DepositWithdrawFee,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_BI_DB_RollOverFee_Dividends,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_GermanBaFin,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,V_STS_User_Operations_Data_History,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
dbo,BI_DB_AbuseAPI,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
dbo,BI_DB_CIDFirstDates,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
dbo,BI_DB_InvestorsDetail,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
dbo,BI_DB_LiveAcquisitionDashboard,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
dbo,BI_DB_PositionPnL,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
dbo,BI_DB_PositionPnL_SWITCH,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
dbo,BI_DB_ServiceLevel_Upgrades,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
dbo,BI_DB_Tax_Compliance_CRS_Flag,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DE_dbo,DataLakeTableStatus_FullVersion_STG_Hourly_ByEvent,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DE_dbo,ObjectsStatus,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DE_dbo,ObjectsStatusHistory,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DE_dbo,ProcedureDependencies,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DE_dbo,SBListOfSPs_Hourly,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_FailReasons_Top20,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_FailReasons_Top20_PIs,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_GS_Credit_Risk,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_Islamic_Daily_Spot_Price_Adjustment_Email,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_JP_Credit_Risk,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_Latency_SuspiciousCIDs_Email,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_Market_Manipulation_OutstandingsharesHigherthan005_Email,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_Max_NOP,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_MIMO_Zero,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_NOPDistribution,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_OfferedInstruments,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_PreviouslyIdentifiedAbusers_Email,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_RolloverCommissionSplit,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_dbo,Dealing_SuspiciousActivityTrading_24H_Email,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
Dealing_staging,LP_IG_PS_EODPositions,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,DataSolutionsTablesRunInd,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Dim_GetSpreadedPriceCandle60MinSplitted,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Dim_Instrument_Correlation_Active,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Dim_PEPStatus,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Dim_Affiliate,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Dim_Affiliate_Customer,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Dim_Affiliate_FTD,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Dim_Affiliate_FTDe,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Dim_Affiliate_MasterAffiliate,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Dim_Affiliate_Registrations,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Dim_Channel,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Dim_Manager,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Dim_Position_PositionHedgeServerChangeLog,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_Fact_CustomerAction_ActionTypeID_30,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FBD_Fact_BillingDeposit,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_ActionTypeID_14,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_BackOffice_Customer,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Billing_Deposit,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Billing_Withdraw,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_CountryIP,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Customer,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Deposit_Attempt,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Fact_CustomerAction,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_History_Position,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Mirror_Session,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_OpenBook_Engagement,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Position_AirDrop,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Position_Session,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_PositionChangeLog,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_PositionsProcessedForIndexDividnds,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Real_Audit_Loggin,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Real_Cashier_CashoutToFunding,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Real_Cashier_Loggin,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Real_Customer_Registration,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Real_History_Credit_ForFactAction,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Real_History_Credit_ForFactAction_All,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Real_Position,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Real_Trade_Position,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCA_Tran_Billing_Withdraw,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCAFact_CustomerAction,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCUPNL_History_Position,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FCUPNL_Trade_Position,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FGC_Guru_Copiers,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FRT_BackOffice_RegulationChangeLog,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FRT_BackOffice_RegulationChangeLog_All,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Ext_FSE_TotalPositionAmount,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Fact_CustomerAction_SWITCH,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,Fact_CustomerAction_SWITCH_SINGLE,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,STS_User_Operations_Data_History_SWITCH,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
DWH_dbo,STS_User_Operations_Data_History_SWITCH_SINGLE,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
