correction_id,target,wiki_path,column_name,status,edited_line_no,old_desc,new_desc,notes
V_Dim_Instrument_Correlation.InstrumentID_b,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,InstrumentID_b,applied,30,"ID of the second financial instrument in the pair. In the full-symmetric output, this can be any instrument (not limited to >= InstrumentID_a). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki)",ID of the second financial instrument in the pair (always >= InstrumentID_a in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation.PearsonCorrelation,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,PearsonCorrelation,applied,35,Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b). (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b). (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation.SampleSize,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,SampleSize,applied,31,Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation.StandardDeviation_a,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,StandardDeviation_a,applied,32,Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). Swapped with StandardDeviation_b in the symmetric reconstruction leg. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation.StandardDeviation_b,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,StandardDeviation_b,applied,33,Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). Swapped with StandardDeviation_a in the symmetric reconstruction leg. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation.UpdateDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,UpdateDate,applied,37,Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation). (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation). (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.Covariance,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,Covariance,applied,34,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.DateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,DateID,applied,28,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.InsertDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,InsertDate,applied,36,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.InstrumentID_a,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,InstrumentID_a,applied,29,"ID of the first financial instrument in the pair. In the full-symmetric output, this can be any instrument (not limited to <= InstrumentID_b). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki)",ID of the first financial instrument in the pair (always <= InstrumentID_b in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.InstrumentID_b,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,InstrumentID_b,applied,30,"ID of the second financial instrument in the pair. In the full-symmetric output, this can be any instrument (not limited to >= InstrumentID_a). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki)",ID of the second financial instrument in the pair (always >= InstrumentID_a in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.PearsonCorrelation,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,PearsonCorrelation,applied,35,Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b). (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b). (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.SampleSize,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,SampleSize,applied,31,Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.StandardDeviation_a,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,StandardDeviation_a,applied,32,Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). Swapped with StandardDeviation_b in the symmetric reconstruction leg. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.StandardDeviation_b,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,StandardDeviation_b,applied,33,Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). Swapped with StandardDeviation_a in the symmetric reconstruction leg. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Dim_Instrument_Correlation_Test_Full.UpdateDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,UpdateDate,applied,37,Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation). (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation). (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CID,applied,22,"Customer ID. Grouping key for all PnL aggregations. FK to Dim_Customer. HASH distribution key, part of PK. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki)","Customer ID. Grouping key for all PnL aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key, part of PK. (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CommissionByUnits,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CommissionByUnits,applied,46,Sum of prorated commissions across all open positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Sum of prorated commissions (CommissionByUnits) across all open positions. Accounts for partial closes. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CommissionByUnitsCryptoReal,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CommissionByUnitsCryptoReal,applied,59,Prorated commission for real crypto positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Prorated commission for real crypto positions (IsSettled = 1 AND InstrumentTypeID = 10 AND NOT futures). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CommissionByUnitsCrypto_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CommissionByUnitsCrypto_TRS,applied,62,Prorated commission for crypto TRS positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Prorated commission for crypto TRS positions (IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2). Added 2022-01-27 (Inbal BML). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CommissionByUnitsStocksReal,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CommissionByUnitsStocksReal,applied,58,Prorated commission for real stock positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Prorated commission for real stock positions (IsSettled = 1 AND InstrumentTypeID IN (5,6) AND NOT futures). (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CommissionOnOpen,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CommissionOnOpen,applied,31,Sum of opening commissions across all open positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Sum of opening commissions (Commission) across all open positions for this CID. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CopyCryptoPositionPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CopyCryptoPositionPnL,applied,35,Unrealized PnL from copy-trading crypto positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Unrealized PnL from copy-trading crypto positions (InstrumentTypeID = 10 AND NOT futures AND MirrorID > 0). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CopyCryptoPositionPnL_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CopyCryptoPositionPnL_TRS,applied,63,Unrealized PnL from copy-trading crypto TRS positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Unrealized PnL from copy-trading crypto TRS positions (InstrumentTypeID = 10 AND MirrorID > 0 AND SettlementTypeID = 2). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CopyFundPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CopyFundPnL,applied,36,Unrealized PnL from copy-fund relationships (parent AccountTypeID=9). (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Unrealized PnL from positions opened via copy-fund relationships (parent CID had AccountTypeID=9 at the time the copy was opened). Identified via History.BackOfficeCustomer + History.Mirror join. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CopyPositionPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CopyPositionPnL,applied,25,Unrealized PnL from copy-trading positions only (MirrorID > 0). (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Unrealized PnL from copy-trading positions only (MirrorID > 0). Includes all asset classes. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CryptoPositionPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CryptoPositionPnL,applied,33,Unrealized PnL from all crypto positions (InstrumentTypeID = 10 AND NOT futures). (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Unrealized PnL from all crypto positions (InstrumentTypeID = 10 AND NOT futures). Includes real, CFD, manual, and copy. (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.CryptoPositionPnL_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,CryptoPositionPnL_TRS,applied,64,Unrealized PnL from all crypto TRS positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Unrealized PnL from all crypto TRS positions (InstrumentTypeID = 10 AND SettlementTypeID = 2). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.DateModified,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,DateModified,applied,23,Date key in YYYYMMDD integer format. Part of PK. One row per CID per day. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Date key in YYYYMMDD integer format. Part of PK. One row per CID per day. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.FullCommissionByUnits,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,FullCommissionByUnits,applied,47,Sum of full prorated commissions (before discounts). (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Sum of full prorated commissions (FullCommissionByUnits, before discounts) across all open positions. (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.FullCommissionByUnitsCryptoCFD,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,FullCommissionByUnitsCryptoCFD,applied,61,Full prorated commission for crypto CFD positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Full prorated commission for crypto CFD positions (IsSettled = 0 AND InstrumentTypeID = 10). Added 2021-12-19 (Adi F). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.FullCommissionByUnitsCryptoReal,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,FullCommissionByUnitsCryptoReal,applied,55,Full prorated commission for real crypto positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Full prorated commission for real crypto positions (IsSettled = 1 AND InstrumentTypeID = 10 AND NOT futures). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.FullCommissionByUnitsCrypto_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,FullCommissionByUnitsCrypto_TRS,applied,65,Full prorated commission for crypto TRS positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Full prorated commission for crypto TRS positions (IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.FullCommissionByUnitsStocksCFD,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,FullCommissionByUnitsStocksCFD,applied,60,Full prorated commission for stock CFD positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Full prorated commission for stock CFD positions (IsSettled = 0 AND InstrumentTypeID IN (5,6)). Added 2021-12-19 (Adi F). (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.FullCommissionByUnitsStocksReal,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,FullCommissionByUnitsStocksReal,applied,54,Full prorated commission for real stock positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Full prorated commission for real stock positions (IsSettled = 1 AND InstrumentTypeID IN (5,6) AND NOT futures). (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.FullCommissionOnOpen,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,FullCommissionOnOpen,applied,37,Sum of full opening commissions (before discounts). (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Sum of full opening commissions (FullCommission, before any discounts) across all open positions for this CID. (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.GuruCopiesPNL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,GuruCopiesPNL,applied,56,Unrealized PnL from guru-connected copy positions (ConnectedGuruCopies = 1). (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Unrealized PnL from guru-connected copy positions (ConnectedGuruCopies = 1 AND MirrorID > 0). ConnectedGuruCopies = 1 means ParentPositionID != 0. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.GuruCopiesPNL_Dit,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,GuruCopiesPNL_Dit,applied,57,"Unrealized PnL from non-guru-connected copy positions. ""Dit"" = direct copy. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki)","Unrealized PnL from non-guru-connected copy positions (ConnectedGuruCopies = 0 AND MirrorID > 0). ""Dit"" = direct copy without guru position linkage. (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.ManualCryptoPositionPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,ManualCryptoPositionPnL,applied,34,Unrealized PnL from manually-opened crypto positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Unrealized PnL from manually-opened crypto positions (InstrumentTypeID = 10 AND NOT futures AND MirrorID = 0). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.ManualCryptoPositionPnL_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,ManualCryptoPositionPnL_TRS,applied,66,Unrealized PnL from manually-opened crypto TRS positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Unrealized PnL from manually-opened crypto TRS positions (InstrumentTypeID = 10 AND MirrorID = 0 AND SettlementTypeID = 2). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.MenualPositionPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,MenualPositionPnL,applied,26,"Unrealized PnL from manual positions (MirrorID = 0). Note: typo for ""Manual"". (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki)","Unrealized PnL from manually-opened positions only (MirrorID = 0). Note: column name is a typo for ""Manual"". (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.MirrorStocksPositionPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,MirrorStocksPositionPnL,applied,32,Unrealized PnL from copy-trading stock positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Unrealized PnL from copy-trading stock positions (InstrumentTypeID IN (5,6) AND NOT futures AND MirrorID > 0). (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,NOP,applied,38,"Net Open Position — total signed directional USD exposure. Positive = net long, negative = net short. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki)","Net Open Position — total signed directional USD exposure across all instruments. Positive = net long, negative = net short. ""eToro holding of each instrument"" (Confluence). (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_CFD,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,NOP_CFD,applied,42,Net Open Position for all CFD positions (IsSettled = 0). (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Net Open Position for all CFD positions (IsSettled = 0), all asset classes. (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Crypto,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,NOP_Crypto,applied,40,Net Open Position for crypto instruments only. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Net Open Position for crypto instruments only (InstrumentTypeID = 10 AND NOT futures). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Crypto_CFD,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,NOP_Crypto_CFD,applied,44,Net Open Position for crypto CFD positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Net Open Position for crypto CFD positions (InstrumentTypeID = 10 AND IsSettled = 0). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Crypto_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,NOP_Crypto_TRS,applied,67,Net Open Position for crypto TRS positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Net Open Position for crypto TRS positions (InstrumentTypeID = 10 AND IsSettled = 0 AND SettlementTypeID = 2). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Stock,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,NOP_Stock,applied,48,Net Open Position for stock instruments. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Net Open Position for stock instruments (InstrumentTypeID IN (5,6) AND NOT futures). (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Stock_CFD,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,NOP_Stock_CFD,applied,50,Net Open Position for stock CFD positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Net Open Position for stock CFD positions (InstrumentTypeID IN (5,6) AND IsSettled = 0). (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,Notional,applied,39,Total absolute USD exposure across all instruments. Always >= 0. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Total absolute USD exposure across all instruments. ABS(NOP) per instrument, then summed. Always >= 0. (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
