wiki_file,wiki_line,object,column,claim_type,claim_value,raw_context
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,115,Fact_Position_Futures_Snapshot,InitForexRate,lineage_tag,Tier 2 - Dim_Position,ion. (Tier 2 — Dim_Position)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,116,Fact_Position_Futures_Snapshot,EndForexRate,type,"decimal(16,8)","decimal(16,8)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,116,Fact_Position_Futures_Snapshot,EndForexRate,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,116,Fact_Position_Futures_Snapshot,EndForexRate,description,Closing price / forex rate at position close. NULL for open positions. (Tier 2 — Dim_Position),Closing price / forex rate at position close. NULL for open positions. (Tier 2 — Dim_Position)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,116,Fact_Position_Futures_Snapshot,EndForexRate,lineage_tag,Tier 2 - Dim_Position,ons. (Tier 2 — Dim_Position)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,117,Fact_Position_Futures_Snapshot,IsPartialCloseParent,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,117,Fact_Position_Futures_Snapshot,IsPartialCloseParent,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,117,Fact_Position_Futures_Snapshot,IsPartialCloseParent,description,1 = position has been partially closed (some lots removed). 0 = full position. Reconstructed from changelog. (Tier 2 — SP_Fact_Position_Futures_Snapshot),1 = position has been partially closed (some lots removed). 0 = full position. Reconstructed from changelog. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,117,Fact_Position_Futures_Snapshot,IsPartialCloseParent,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,log. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,118,Fact_Position_Futures_Snapshot,IsPartialCloseChild,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,118,Fact_Position_Futures_Snapshot,IsPartialCloseChild,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,118,Fact_Position_Futures_Snapshot,IsPartialCloseChild,description,"1=this position is the child (remainder) of a partial close event. Generally filter out child positions from most metrics on OPEN when aggregating, but not all (e.g., volume is already pro-rated so excluding these is wrong). NEVER filter these out on CLOSE. (Tier 5 — domain expert, SP_Fact_Position_Futures_Snapshot)","1=this position is the child (remainder) of a partial close event. Generally filter out child positions from most metrics on OPEN when aggregating, but not all (e.g., volume is already pro-rated so ex"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,118,Fact_Position_Futures_Snapshot,IsPartialCloseChild,lineage_tag,"Tier 5 - domain expert, SP_Fact_Position_Futures_Snapshot","OSE. (Tier 5 — domain expert, SP_Fact_Position_Futures_Snapshot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,119,Fact_Position_Futures_Snapshot,IsBuy,type,bit,bit
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,119,Fact_Position_Futures_Snapshot,IsBuy,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,119,Fact_Position_Futures_Snapshot,IsBuy,description,"Direction: 1 = long (buy), 0 = short (sell). (Tier 2 — Dim_Position)","Direction: 1 = long (buy), 0 = short (sell). (Tier 2 — Dim_Position)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,119,Fact_Position_Futures_Snapshot,IsBuy,lineage_tag,Tier 2 - Dim_Position,ll). (Tier 2 — Dim_Position)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,120,Fact_Position_Futures_Snapshot,ProviderID,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,120,Fact_Position_Futures_Snapshot,ProviderID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,120,Fact_Position_Futures_Snapshot,ProviderID,description,Liquidity provider for this futures instrument. From Dim_Instrument_Snapshot. (Tier 2 — Dim_Instrument_Snapshot),Liquidity provider for this futures instrument. From Dim_Instrument_Snapshot. (Tier 2 — Dim_Instrument_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,120,Fact_Position_Futures_Snapshot,ProviderID,lineage_tag,Tier 2 - Dim_Instrument_Snapshot,hot. (Tier 2 — Dim_Instrument_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,121,Fact_Position_Futures_Snapshot,Multiplier,type,"decimal(38,18)","decimal(38,18)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,121,Fact_Position_Futures_Snapshot,Multiplier,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,121,Fact_Position_Futures_Snapshot,Multiplier,description,Contract size multiplier. From Dim_Instrument_Snapshot. Used in PnL: LotCount × Multiplier × Price. (Tier 2 — Dim_Instrument_Snapshot),Contract size multiplier. From Dim_Instrument_Snapshot. Used in PnL: LotCount × Multiplier × Price. (Tier 2 — Dim_Instrument_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,121,Fact_Position_Futures_Snapshot,Multiplier,lineage_tag,Tier 2 - Dim_Instrument_Snapshot,ice. (Tier 2 — Dim_Instrument_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,122,Fact_Position_Futures_Snapshot,ProviderMargin,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,122,Fact_Position_Futures_Snapshot,ProviderMargin,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,122,Fact_Position_Futures_Snapshot,ProviderMargin,description,Margin required by the liquidity provider: LotCountDecimal × ProviderMarginPerLot. (Tier 2 — SP_Fact_Position_Futures_Snapshot),Margin required by the liquidity provider: LotCountDecimal × ProviderMarginPerLot. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,122,Fact_Position_Futures_Snapshot,ProviderMargin,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,Lot. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,123,Fact_Position_Futures_Snapshot,eToroMargin,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,123,Fact_Position_Futures_Snapshot,eToroMargin,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,123,Fact_Position_Futures_Snapshot,eToroMargin,description,Margin required by eToro: LotCountDecimal × eToroMarginPerLot. (Tier 2 — SP_Fact_Position_Futures_Snapshot),Margin required by eToro: LotCountDecimal × eToroMarginPerLot. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,123,Fact_Position_Futures_Snapshot,eToroMargin,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,Lot. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,124,Fact_Position_Futures_Snapshot,PnL,type,money,money
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,124,Fact_Position_Futures_Snapshot,PnL,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,124,Fact_Position_Futures_Snapshot,PnL,description,Mark-to-market PnL. Open: `LotCount × Multiplier × (SettlementPrice - InitForexRate)`. Closed: Dim_Position.NetProfit. (Tier 2 — SP_Fact_Position_Futures_Snapshot),Mark-to-market PnL. Open: `LotCount × Multiplier × (SettlementPrice - InitForexRate)`. Closed: Dim_Position.NetProfit. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,124,Fact_Position_Futures_Snapshot,PnL,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,fit. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,125,Fact_Position_Futures_Snapshot,InitialLotCountDecimalFull,type,"decimal(38,18)","decimal(38,18)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,125,Fact_Position_Futures_Snapshot,InitialLotCountDecimalFull,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,125,Fact_Position_Futures_Snapshot,InitialLotCountDecimalFull,description,Original lot count at position open (before any partial closes). (Tier 2 — SP_Fact_Position_Futures_Snapshot),Original lot count at position open (before any partial closes). (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,125,Fact_Position_Futures_Snapshot,InitialLotCountDecimalFull,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,es). (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,126,Fact_Position_Futures_Snapshot,InitialInvestedAmountFull,type,money,money
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,126,Fact_Position_Futures_Snapshot,InitialInvestedAmountFull,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,126,Fact_Position_Futures_Snapshot,InitialInvestedAmountFull,description,Original invested amount at position open (before any partial closes). (Tier 2 — SP_Fact_Position_Futures_Snapshot),Original invested amount at position open (before any partial closes). (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,126,Fact_Position_Futures_Snapshot,InitialInvestedAmountFull,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,es). (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,127,Fact_Position_Futures_Snapshot,InitialProviderMarginFull,type,"decimal(38,18)","decimal(38,18)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,127,Fact_Position_Futures_Snapshot,InitialProviderMarginFull,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,127,Fact_Position_Futures_Snapshot,InitialProviderMarginFull,description,Original provider margin at position open: InitialLotCount × ProviderMarginPerLot. (Tier 2 — SP_Fact_Position_Futures_Snapshot),Original provider margin at position open: InitialLotCount × ProviderMarginPerLot. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,127,Fact_Position_Futures_Snapshot,InitialProviderMarginFull,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,Lot. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,128,Fact_Position_Futures_Snapshot,InitialeToroMarginFull,type,"decimal(38,18)","decimal(38,18)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,128,Fact_Position_Futures_Snapshot,InitialeToroMarginFull,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,128,Fact_Position_Futures_Snapshot,InitialeToroMarginFull,description,Original eToro margin at position open: InitialLotCount × eToroMarginPerLot. (Tier 2 — SP_Fact_Position_Futures_Snapshot),Original eToro margin at position open: InitialLotCount × eToroMarginPerLot. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,128,Fact_Position_Futures_Snapshot,InitialeToroMarginFull,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,Lot. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,129,Fact_Position_Futures_Snapshot,InitialLotCountDecimalResidual,type,"decimal(18,6)","decimal(18,6)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,129,Fact_Position_Futures_Snapshot,InitialLotCountDecimalResidual,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,129,Fact_Position_Futures_Snapshot,InitialLotCountDecimalResidual,description,Residual lot count at settlement (after partial closes). Equals LotCountDecimal. (Tier 2 — SP_Fact_Position_Futures_Snapshot),Residual lot count at settlement (after partial closes). Equals LotCountDecimal. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,129,Fact_Position_Futures_Snapshot,InitialLotCountDecimalResidual,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,mal. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,130,Fact_Position_Futures_Snapshot,InitialInvestedAmountResidual,type,money,money
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,130,Fact_Position_Futures_Snapshot,InitialInvestedAmountResidual,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,130,Fact_Position_Futures_Snapshot,InitialInvestedAmountResidual,description,Pro-rated invested amount based on residual lot ratio: InitialInvestedAmount × (ResidualLots / FullLots). (Tier 2 — SP_Fact_Position_Futures_Snapshot),Pro-rated invested amount based on residual lot ratio: InitialInvestedAmount × (ResidualLots / FullLots). (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,130,Fact_Position_Futures_Snapshot,InitialInvestedAmountResidual,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,ts). (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,131,Fact_Position_Futures_Snapshot,InitialProviderMarginResidual,type,"decimal(18,6)","decimal(18,6)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,131,Fact_Position_Futures_Snapshot,InitialProviderMarginResidual,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,131,Fact_Position_Futures_Snapshot,InitialProviderMarginResidual,description,Residual provider margin: ProviderMarginPerLot × ResidualLotCount. (Tier 2 — SP_Fact_Position_Futures_Snapshot),Residual provider margin: ProviderMarginPerLot × ResidualLotCount. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,131,Fact_Position_Futures_Snapshot,InitialProviderMarginResidual,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,unt. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,132,Fact_Position_Futures_Snapshot,InitialeToroMarginResidual,type,"decimal(18,6)","decimal(18,6)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,132,Fact_Position_Futures_Snapshot,InitialeToroMarginResidual,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,132,Fact_Position_Futures_Snapshot,InitialeToroMarginResidual,description,Residual eToro margin: eToroMarginPerLot × ResidualLotCount. (Tier 2 — SP_Fact_Position_Futures_Snapshot),Residual eToro margin: eToroMarginPerLot × ResidualLotCount. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,132,Fact_Position_Futures_Snapshot,InitialeToroMarginResidual,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,unt. (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,133,Fact_Position_Futures_Snapshot,UpdateDate,type,datetime,datetime
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,133,Fact_Position_Futures_Snapshot,UpdateDate,nullable,NO,NO
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,133,Fact_Position_Futures_Snapshot,UpdateDate,description,ETL load timestamp — GETDATE(). (Tier 2 — SP_Fact_Position_Futures_Snapshot),ETL load timestamp — GETDATE(). (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,133,Fact_Position_Futures_Snapshot,UpdateDate,lineage_tag,Tier 2 - SP_Fact_Position_Futures_Snapshot,E(). (Tier 2 — SP_Fact_Position_Futures_Snapshot)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,121,Fact_RegulationTransfer,FromRegulationID,type,tinyint,tinyint
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,121,Fact_RegulationTransfer,FromRegulationID,nullable,NO,NO
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,121,Fact_RegulationTransfer,FromRegulationID,description,Regulatory entity the customer was under BEFORE the transfer. JOINs to Dim_Regulation. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse),Regulatory entity the customer was under BEFORE the transfer. JOINs to Dim_Regulation. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,121,Fact_RegulationTransfer,FromRegulationID,lineage_tag,Tier 2 - SP_Fact_RegulationTransfer_DL_To_Synapse,ion. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,122,Fact_RegulationTransfer,ToRegulationID,type,tinyint,tinyint
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,122,Fact_RegulationTransfer,ToRegulationID,nullable,NO,NO
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,122,Fact_RegulationTransfer,ToRegulationID,description,Regulatory entity the customer was transferred TO. JOINs to Dim_Regulation. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse),Regulatory entity the customer was transferred TO. JOINs to Dim_Regulation. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,122,Fact_RegulationTransfer,ToRegulationID,lineage_tag,Tier 2 - SP_Fact_RegulationTransfer_DL_To_Synapse,ion. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,123,Fact_RegulationTransfer,Occurred,type,datetime,datetime
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,123,Fact_RegulationTransfer,Occurred,nullable,NO,NO
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,123,Fact_RegulationTransfer,Occurred,description,Timestamp when the regulation transfer event occurred (ValidFrom of the new regulation record). (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse),Timestamp when the regulation transfer event occurred (ValidFrom of the new regulation record). (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,123,Fact_RegulationTransfer,Occurred,lineage_tag,Tier 2 - SP_Fact_RegulationTransfer_DL_To_Synapse,rd). (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,124,Fact_RegulationTransfer,DateID,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,124,Fact_RegulationTransfer,DateID,nullable,NO,NO
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,124,Fact_RegulationTransfer,DateID,description,Date of the regulation transfer in YYYYMMDD format. JOINs to Dim_Date. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse),Date of the regulation transfer in YYYYMMDD format. JOINs to Dim_Date. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,124,Fact_RegulationTransfer,DateID,lineage_tag,Tier 2 - SP_Fact_RegulationTransfer_DL_To_Synapse,ate. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,125,Fact_RegulationTransfer,UnrealizedPnL,type,"decimal(16,8)","decimal(16,8)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,125,Fact_RegulationTransfer,UnrealizedPnL,nullable,NO,NO
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,125,Fact_RegulationTransfer,UnrealizedPnL,description,Total unrealized PnL across all open positions at time of transfer. From V_Liabilities.PositionPnL (day before). (Tier 2 — SP_Fact_RegulationTransfer),Total unrealized PnL across all open positions at time of transfer. From V_Liabilities.PositionPnL (day before). (Tier 2 — SP_Fact_RegulationTransfer)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,125,Fact_RegulationTransfer,UnrealizedPnL,lineage_tag,Tier 2 - SP_Fact_RegulationTransfer,re). (Tier 2 — SP_Fact_RegulationTransfer)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,126,Fact_RegulationTransfer,ActualNWA,type,"decimal(16,2)","decimal(16,2)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,126,Fact_RegulationTransfer,ActualNWA,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,126,Fact_RegulationTransfer,ActualNWA,description,Net Withdrawable Amount — cash available for withdrawal. ISNULL to 0. (Tier 2 — V_Liabilities),Net Withdrawable Amount — cash available for withdrawal. ISNULL to 0. (Tier 2 — V_Liabilities)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,126,Fact_RegulationTransfer,ActualNWA,lineage_tag,Tier 2 - V_Liabilities,o 0. (Tier 2 — V_Liabilities)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,127,Fact_RegulationTransfer,RealizedEquity,type,"decimal(16,8)","decimal(16,8)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,127,Fact_RegulationTransfer,RealizedEquity,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,127,Fact_RegulationTransfer,RealizedEquity,description,Realized equity balance — cash + realized PnL. ISNULL to 0. (Tier 2 — V_Liabilities),Realized equity balance — cash + realized PnL. ISNULL to 0. (Tier 2 — V_Liabilities)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,127,Fact_RegulationTransfer,RealizedEquity,lineage_tag,Tier 2 - V_Liabilities,o 0. (Tier 2 — V_Liabilities)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,128,Fact_RegulationTransfer,UpdateDate,type,datetime,datetime
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,128,Fact_RegulationTransfer,UpdateDate,nullable,NO,NO
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,128,Fact_RegulationTransfer,UpdateDate,description,ETL load timestamp — GETDATE() during SP execution. (Tier 2 — SP_Fact_RegulationTransfer),ETL load timestamp — GETDATE() during SP execution. (Tier 2 — SP_Fact_RegulationTransfer)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,128,Fact_RegulationTransfer,UpdateDate,lineage_tag,Tier 2 - SP_Fact_RegulationTransfer,ion. (Tier 2 — SP_Fact_RegulationTransfer)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,129,Fact_RegulationTransfer,CID,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,129,Fact_RegulationTransfer,CID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,129,Fact_RegulationTransfer,CID,description,Customer ID (Real account). Distribution key. JOINs to Dim_Customer.RealCID. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse),Customer ID (Real account). Distribution key. JOINs to Dim_Customer.RealCID. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,129,Fact_RegulationTransfer,CID,lineage_tag,Tier 2 - SP_Fact_RegulationTransfer_DL_To_Synapse,CID. (Tier 2 — SP_Fact_RegulationTransfer_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,130,Fact_RegulationTransfer,TotalPositionsAmount,type,money,money
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,130,Fact_RegulationTransfer,TotalPositionsAmount,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,130,Fact_RegulationTransfer,TotalPositionsAmount,description,Total value of all open CFD positions. ISNULL to 0. (Tier 2 — V_Liabilities),Total value of all open CFD positions. ISNULL to 0. (Tier 2 — V_Liabilities)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,130,Fact_RegulationTransfer,TotalPositionsAmount,lineage_tag,Tier 2 - V_Liabilities,o 0. (Tier 2 — V_Liabilities)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,131,Fact_RegulationTransfer,TotalCash,type,money,money
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_RegulationTransfer.md,131,Fact_RegulationTransfer,TotalCash,nullable,YES,YES
