left,right,edge_kind,join_keys,purpose,source
bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_aggregated_level,bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_cid_window_level,genie_clique,,New Space,01f105b1f4f51422ab4df907a9a71e5a
dwh.dim_position,mixpanel.silver,genie_clique,,Keti Test Space,01f10589afce155fa231b00e5bd62525
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_aus,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_fr,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_ger,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_ita,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_uae,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_uk,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_usa,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_aus,etoro_kpi.ftd_funnel_fr,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_aus,etoro_kpi.ftd_funnel_ger,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_aus,etoro_kpi.ftd_funnel_ita,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_aus,etoro_kpi.ftd_funnel_uae,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_aus,etoro_kpi.ftd_funnel_uk,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_aus,etoro_kpi.ftd_funnel_usa,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_fr,etoro_kpi.ftd_funnel_ger,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_fr,etoro_kpi.ftd_funnel_ita,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_fr,etoro_kpi.ftd_funnel_uae,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_fr,etoro_kpi.ftd_funnel_uk,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_fr,etoro_kpi.ftd_funnel_usa,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_ger,etoro_kpi.ftd_funnel_ita,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_ger,etoro_kpi.ftd_funnel_uae,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_ger,etoro_kpi.ftd_funnel_uk,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_ger,etoro_kpi.ftd_funnel_usa,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_ita,etoro_kpi.ftd_funnel_uae,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_ita,etoro_kpi.ftd_funnel_uk,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_ita,etoro_kpi.ftd_funnel_usa,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_uae,etoro_kpi.ftd_funnel_uk,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_uae,etoro_kpi.ftd_funnel_usa,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.ftd_funnel_uk,etoro_kpi.ftd_funnel_usa,genie_clique,,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_fr,genie_join_spec,`customer_exclude_list`.`CID` = `ftd_funnel_fr`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_MANY--,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_ger,genie_join_spec,`customer_exclude_list`.`CID` = `ftd_funnel_ger`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_MANY--,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_uk,genie_join_spec,`customer_exclude_list`.`CID` = `ftd_funnel_uk`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_MANY--,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_ita,genie_join_spec,`customer_exclude_list`.`CID` = `ftd_funnel_ita`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_ONE--,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_aus,genie_join_spec,`customer_exclude_list`.`CID` = `ftd_funnel_aus`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_ONE--,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_usa,genie_join_spec,`customer_exclude_list`.`CID` = `ftd_funnel_usa`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_ONE--,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_uae,genie_join_spec,`customer_exclude_list`.`CID` = `ftd_funnel_uae`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_ONE--,Registration to FTD for mail,01f0eba696c21d888fbd9fbfb82ee322
bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_aggregated_group_level,bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_aggregated_level,genie_clique,,AML Insights Genie,01f104ece26a11dbbd640243d7336b12
bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_aggregated_group_level,bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_cid_level,genie_clique,,AML Insights Genie,01f104ece26a11dbbd640243d7336b12
bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_aggregated_group_level,bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_cid_window_level,genie_clique,,AML Insights Genie,01f104ece26a11dbbd640243d7336b12
bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_aggregated_level,bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_cid_level,genie_clique,,AML Insights Genie,01f104ece26a11dbbd640243d7336b12
bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_aggregated_level,bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_cid_window_level,genie_clique,,AML Insights Genie,01f104ece26a11dbbd640243d7336b12
bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_cid_level,bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_cid_window_level,genie_clique,,AML Insights Genie,01f104ece26a11dbbd640243d7336b12
config.bronze_dba_dbo_historydbsizes,config.bronze_dba_dbo_historytablesizes,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historydbsizes,config.bronze_dba_dbo_v_historybackup,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historydbsizes,config.bronze_dba_dbo_v_historyblitz_results,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historydbsizes,config.bronze_dba_dbo_v_historyblitzfirst_results,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historydbsizes,config.bronze_dba_dbo_v_historyreaderrorlog,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historydbsizes,general.bronze_dba_dbo_v_historyjobexecutionlogs,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historytablesizes,config.bronze_dba_dbo_v_historybackup,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historytablesizes,config.bronze_dba_dbo_v_historyblitz_results,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historytablesizes,config.bronze_dba_dbo_v_historyblitzfirst_results,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historytablesizes,config.bronze_dba_dbo_v_historyreaderrorlog,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_historytablesizes,general.bronze_dba_dbo_v_historyjobexecutionlogs,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historybackup,config.bronze_dba_dbo_v_historyblitz_results,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historybackup,config.bronze_dba_dbo_v_historyblitzfirst_results,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historybackup,config.bronze_dba_dbo_v_historyreaderrorlog,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historybackup,general.bronze_dba_dbo_v_historyjobexecutionlogs,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historyblitz_results,config.bronze_dba_dbo_v_historyblitzfirst_results,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historyblitz_results,config.bronze_dba_dbo_v_historyreaderrorlog,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historyblitz_results,general.bronze_dba_dbo_v_historyjobexecutionlogs,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historyblitzfirst_results,config.bronze_dba_dbo_v_historyreaderrorlog,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historyblitzfirst_results,general.bronze_dba_dbo_v_historyjobexecutionlogs,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
config.bronze_dba_dbo_v_historyreaderrorlog,general.bronze_dba_dbo_v_historyjobexecutionlogs,genie_clique,,DBA Genie,01f10280c7ea10e8862ce6bd5d45bd6c
bi_output.vg_fact_billingdepost_forgenie_new,bi_output.vg_fact_billingwithdraw_for_genie,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_fact_billingdepost_forgenie_new,bi_output.vg_fact_snapshotcustomer_for_emoney_genie,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_fact_billingdepost_forgenie_new,bi_output.vg_fullbincodelist,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_fact_billingdepost_forgenie_new,bi_output.vg_payments_mimo_basedonddrallplatfrommimo_for_genie,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_fact_billingwithdraw_for_genie,bi_output.vg_fact_snapshotcustomer_for_emoney_genie,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_fact_billingwithdraw_for_genie,bi_output.vg_fullbincodelist,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_fact_billingwithdraw_for_genie,bi_output.vg_payments_mimo_basedonddrallplatfrommimo_for_genie,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_fact_snapshotcustomer_for_emoney_genie,bi_output.vg_fullbincodelist,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_fact_snapshotcustomer_for_emoney_genie,bi_output.vg_payments_mimo_basedonddrallplatfrommimo_for_genie,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_fullbincodelist,bi_output.vg_payments_mimo_basedonddrallplatfrommimo_for_genie,genie_clique,,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
bi_output.vg_payments_mimo_basedonddrallplatfrommimo_for_genie,bi_output.vg_fact_billingwithdraw_for_genie,genie_join_spec,`vg_payments_mimo_basedonddrallplatfrommimo_for_genie`.`TransactionID` = `vg_fact_billingwithdraw_for_genie`.`WithdrawPaymentID` --rt=FROM_RELATIONSHIP_TYPE_MANY_TO_ONE--,eToro eMoney - MIMO,01f0cf5a8c741eb09f1082f9f8736b82
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_fr,genie_clique,,Test Registration to FTD,01f0f9bbcb1b1216b5620ff201610aaa
etoro_kpi.customer_exclude_list,etoro_kpi.ftd_funnel_uk,genie_clique,,Test Registration to FTD,01f0f9bbcb1b1216b5620ff201610aaa
etoro_kpi.ftd_funnel_fr,etoro_kpi.ftd_funnel_uk,genie_clique,,Test Registration to FTD,01f0f9bbcb1b1216b5620ff201610aaa
etoro_kpi.ftd_funnel_uk,etoro_kpi.customer_exclude_list,genie_join_spec,`ftd_funnel_uk`.`CID` = `customer_exclude_list`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_ONE--,Test Registration to FTD,01f0f9bbcb1b1216b5620ff201610aaa
etoro_kpi.ftd_funnel_fr,etoro_kpi.customer_exclude_list,genie_join_spec,`ftd_funnel_fr`.`CID` = `customer_exclude_list`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_ONE--,Test Registration to FTD,01f0f9bbcb1b1216b5620ff201610aaa
bi_output_stg.bi_output_operations_documentanalysis,etoro_kpi.ftd_funnel_v,genie_clique,,OPS  - Documents & Verification,01f0f77496571e68a9f115149bcc48d9
bi_output.bi_output_vg_case,bi_output.bi_output_vg_case_event,genie_clique,,eToro Customer Support,01f0e49f7e741c1a8de8ee1773559739
bi_output.bi_output_vg_case,bi_output.bi_output_vg_crm_user,genie_clique,,eToro Customer Support,01f0e49f7e741c1a8de8ee1773559739
bi_output.bi_output_vg_case_event,bi_output.bi_output_vg_crm_user,genie_clique,,eToro Customer Support,01f0e49f7e741c1a8de8ee1773559739
bi_output.bi_output_vg_case,bi_output.bi_output_vg_case_event,genie_join_spec,`bi_output_vg_case`.`CaseNumber` = `bi_output_vg_case_event`.`CaseNumber` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_MANY--,eToro Customer Support,01f0e49f7e741c1a8de8ee1773559739
bi_output.bi_output_vg_case_event,bi_output.bi_output_vg_crm_user,genie_join_spec,`bi_output_vg_case_event`.`DoneBy` = `bi_output_vg_crm_user`.`UserId` --rt=FROM_RELATIONSHIP_TYPE_MANY_TO_ONE--,eToro Customer Support,01f0e49f7e741c1a8de8ee1773559739
bi_output.bi_output_vg_case,bi_output.bi_output_vg_crm_user,genie_join_spec,`bi_output_vg_case`.`OwnerID` = `bi_output_vg_crm_user`.`UserId` --rt=FROM_RELATIONSHIP_TYPE_MANY_TO_ONE--,eToro Customer Support,01f0e49f7e741c1a8de8ee1773559739
bi_output.bi_output_vg_cf_crm_contact,bi_output.bi_output_vg_crm_user,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_cf_crm_contact,bi_output.bi_output_vg_customer_assignment,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_cf_crm_contact,bi_output.bi_output_vg_customer_snapshot,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_cf_crm_contact,bi_output.bi_output_vg_mimo,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_cf_crm_contact,bi_output.bi_output_vg_revenue,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_crm_user,bi_output.bi_output_vg_customer_assignment,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_crm_user,bi_output.bi_output_vg_customer_snapshot,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_crm_user,bi_output.bi_output_vg_mimo,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_crm_user,bi_output.bi_output_vg_revenue,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_customer_assignment,bi_output.bi_output_vg_customer_snapshot,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_customer_assignment,bi_output.bi_output_vg_mimo,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_customer_assignment,bi_output.bi_output_vg_revenue,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_customer_snapshot,bi_output.bi_output_vg_mimo,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_customer_snapshot,bi_output.bi_output_vg_revenue,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_mimo,bi_output.bi_output_vg_revenue,genie_clique,,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_cf_crm_contact,bi_output.bi_output_vg_customer_snapshot,genie_join_spec,`bi_output_vg_cf_crm_contact`.`CreatedDateId` = `bi_output_vg_customer_snapshot`.`DateID` and `bi_output_vg_cf_crm_contact`.`CID` = `bi_output_vg_customer_snapshot`.`RealCID` --rt=FROM_RELATIONSHIP_TY,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_customer_snapshot,bi_output.bi_output_vg_mimo,genie_join_spec,`bi_output_vg_mimo`.`DateID` = `bi_output_vg_customer_snapshot`.`DateID` and `bi_output_vg_mimo`.`RealCID` = `bi_output_vg_customer_snapshot`.`RealCID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_ONE--,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_customer_snapshot,bi_output.bi_output_vg_cf_crm_contact,genie_join_spec,bi_output_vg_customer_snapshot.AccountManagerID   = bi_output_vg_cf_crm_contact.AM_BO_User_ID AND bi_output_vg_customer_snapshot.DateID   = bi_output_vg_cf_crm_contact.CreatedDateId --rt=FROM_RELATION,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output.bi_output_vg_customer_snapshot,bi_output.bi_output_vg_crm_user,genie_join_spec,`bi_output_vg_customer_snapshot`.`AccountManagerID` = `bi_output_vg_crm_user`.`BO_User_ID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_ONE--,eToro Customer Facing,01f0ebab1a09124d944c484672a2bb5d
bi_output_stg.customer_interaction_current_snapshot,bi_output_stg.customer_requirement_current_snapshot,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_interaction_current_snapshot,bi_output_stg.customer_user_trading_data,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_interaction_current_snapshot,data_rooms.vw_cidfirstdates,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_interaction_current_snapshot,data_rooms.vw_dim_instrument,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_interaction_current_snapshot,data_rooms.vw_dim_position,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_interaction_current_snapshot,data_rooms.vw_mixpanel_login_events,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_interaction_current_snapshot,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_interaction_current_snapshot,product_analytics_stg.bi_output_product_analytics_jarek_tables_feature_retention_table,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_requirement_current_snapshot,bi_output_stg.customer_user_trading_data,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_requirement_current_snapshot,data_rooms.vw_cidfirstdates,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_requirement_current_snapshot,data_rooms.vw_dim_instrument,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_requirement_current_snapshot,data_rooms.vw_dim_position,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_requirement_current_snapshot,data_rooms.vw_mixpanel_login_events,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_requirement_current_snapshot,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_requirement_current_snapshot,product_analytics_stg.bi_output_product_analytics_jarek_tables_feature_retention_table,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_user_trading_data,data_rooms.vw_cidfirstdates,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_user_trading_data,data_rooms.vw_dim_instrument,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_user_trading_data,data_rooms.vw_dim_position,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_user_trading_data,data_rooms.vw_mixpanel_login_events,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_user_trading_data,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
bi_output_stg.customer_user_trading_data,product_analytics_stg.bi_output_product_analytics_jarek_tables_feature_retention_table,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_cidfirstdates,data_rooms.vw_dim_instrument,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_cidfirstdates,data_rooms.vw_dim_position,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_cidfirstdates,data_rooms.vw_mixpanel_login_events,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_cidfirstdates,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_cidfirstdates,product_analytics_stg.bi_output_product_analytics_jarek_tables_feature_retention_table,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_dim_instrument,data_rooms.vw_dim_position,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_dim_instrument,data_rooms.vw_mixpanel_login_events,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_dim_instrument,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_dim_instrument,product_analytics_stg.bi_output_product_analytics_jarek_tables_feature_retention_table,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_dim_position,data_rooms.vw_mixpanel_login_events,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_dim_position,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_dim_position,product_analytics_stg.bi_output_product_analytics_jarek_tables_feature_retention_table,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_mixpanel_login_events,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_mixpanel_login_events,product_analytics_stg.bi_output_product_analytics_jarek_tables_feature_retention_table,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,product_analytics_stg.bi_output_product_analytics_jarek_tables_feature_retention_table,genie_clique,,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_cidfirstdates,data_rooms.vw_dim_position,genie_join_spec,`vw_cidfirstdates`.`CID` = `vw_dim_position`.`CID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_MANY--,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_cidfirstdates,data_rooms.vw_mixpanel_login_events,genie_join_spec,`vw_cidfirstdates`.`GCID` = `vw_mixpanel_login_events`.`GCID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_MANY--,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_dim_position,data_rooms.vw_dim_instrument,genie_join_spec,`vw_dim_position`.`InstrumentID` = `vw_dim_instrument`.`InstrumentID` --rt=FROM_RELATIONSHIP_TYPE_MANY_TO_ONE--,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
data_rooms.vw_cidfirstdates,bi_output_stg.customer_user_trading_data,genie_join_spec,`vw_cidfirstdates`.`GCID` = `customer_user_trading_data`.`GCID` --rt=FROM_RELATIONSHIP_TYPE_ONE_TO_MANY--,Customer Radar PoC,01f0ba2facfe1ef2a1ec824a19c85505
