wiki_path,section_4_title,semantic_header,has_source_column,total,n_transformation,n_semantic,n_trivial,pct_passing,skipped_reason
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_AML_PEP_Customers_Trun.md,Elements,Description,False,20,1,19,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_AML_PEP_Customers_Trun.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Mon_Compliance_CDIM_Report.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Mon_Compliance_CDIM_Report.md,Elements,Description,False,42,9,33,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Mon_Compliance_CDIM_Report.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Tue_Email_for_KYT.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Tue_Email_for_KYT.md,Elements,Description,False,27,2,25,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Tue_Email_for_KYT.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Wed_Compliance_Vulnerability_ALL.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Wed_Compliance_Vulnerability_ALL.md,Elements,Description,False,14,1,13,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Wed_Compliance_Vulnerability_ALL.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_High_Level.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_High_Level.md,Elements,Description,False,27,2,25,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_High_Level.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_Item_Level.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_Item_Level.md,Elements,Description,False,23,0,23,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_Item_Level.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WatchListsByFunnel.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WatchListsByFunnel.md,Elements,Description,False,24,2,22,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WatchListsByFunnel.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WeeklyCopyBlock.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WeeklyCopyBlock.md,Elements,Description,False,21,4,17,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WeeklyCopyBlock.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Wire_PIP_Report.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Wire_PIP_Report.md,Elements,Description,False,20,1,19,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Wire_PIP_Report.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Withdraw_Rollback_PIPs.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Withdraw_Rollback_PIPs.md,Elements,Description,False,37,4,33,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Withdraw_Rollback_PIPs.review-needed.md,Hardcoded Columns,,False,0,0,0,0,0.0,section_4_not_a_column_table:Hardcoded Columns
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_YearlyGain.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_YearlyGain.md,Elements,Description,False,5,1,4,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_YearlyGain.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Client_Balance_Breakdown_Instrument_Level.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Client_Balance_Breakdown_Instrument_Level.md,Elements,Description,False,53,53,0,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Client_Balance_Breakdown_Instrument_Level.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Compliance_BI_Leverage_Dashboard.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Compliance_BI_Leverage_Dashboard.md,Elements,Description,False,21,0,21,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Compliance_BI_Leverage_Dashboard.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dealing_CryptoRebate.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dealing_CryptoRebate.md,Elements,Description,False,19,19,0,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dealing_CryptoRebate.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dealing_Unrealized_CryptoRebate.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dealing_Unrealized_CryptoRebate.md,Elements,Description,False,21,6,15,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dealing_Unrealized_CryptoRebate.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dim_Revenue_Metrics.md,Lineage,,False,0,0,0,0,0.0,section_4_not_a_column_table:Lineage
knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_CIDs7DaysDeviation.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_CIDs7DaysDeviation.md,Elements,Description,False,4,1,3,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_CIDs7DaysDeviation.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_CIDsDailyRisk.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_CIDsDailyRisk.md,Elements,Description,False,5,2,3,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_CIDsDailyRisk.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_GainDaily.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_GainDaily.md,Elements,Description,False,13,0,13,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_GainDaily.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/External_Cmrdb_FxRate.md,Lineage,,False,0,0,0,0,0.0,section_4_not_a_column_table:Lineage
knowledge/synapse/Wiki/BI_DB_dbo/Tables/External_Price_History_LastPriceBeforeClose_Range.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/External_Price_History_LastPriceBeforeClose_Range.md,Elements,Description,False,20,1,19,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/External_Price_History_LastPriceBeforeClose_Range.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/fiktivo_AffiliateCommission_ClosedPosition_for_Marketing_Cube.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/fiktivo_AffiliateCommission_ClosedPosition_for_Marketing_Cube.md,Elements,Description,False,7,7,0,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/fiktivo_AffiliateCommission_ClosedPosition_for_Marketing_Cube.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Group_LTV_Table.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Group_LTV_Table.md,Elements,Description,False,7,5,2,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Group_LTV_Table.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/LTV_Conversions_Multipliers_Table.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/LTV_Conversions_Multipliers_Table.md,Elements,Description,False,12,5,7,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/LTV_Conversions_Multipliers_Table.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/LTV_FromDB_ToBigQuery.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/LTV_FromDB_ToBigQuery.md,Elements,Description,False,4,1,3,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/LTV_FromDB_ToBigQuery.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Rev_Cluster_Dict.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Rev_Cluster_Dict.md,Elements,Description,False,8,1,7,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Rev_Cluster_Dict.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.md,Elements,Description,False,23,3,20,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.review-needed.md,Type Widening,,False,0,0,0,0,0.0,section_4_not_a_column_table:Type Widening
knowledge/synapse/Wiki/BI_DB_dbo/Tables/UserApiDB_dbo_V_CustomerAnswers_Range_KYC_Panel.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/UserApiDB_dbo_V_CustomerAnswers_Range_KYC_Panel.md,Elements,Description,False,13,1,12,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/UserApiDB_dbo_V_CustomerAnswers_Range_KYC_Panel.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Views/BI_DB_CIDFirstDates_metric_view.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Views/BI_DB_CIDFirstDates_metric_view.md,Elements,Description,False,7,5,2,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Views/BI_DB_CIDFirstDates_metric_view.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Views/BI_DB_MarketingCloudDaily_V.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Views/BI_DB_MarketingCloudDaily_V.md,Elements,Description,False,100,31,69,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Views/BI_DB_MarketingCloudDaily_V.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Views/V_BI_DB_AllDeposits.md,Lineage,,False,0,0,0,0,0.0,section_4_not_a_column_table:Lineage
knowledge/synapse/Wiki/BI_DB_dbo/Views/V_BI_DB_BO_Generated_Compensations.md,Query Advisory,,False,0,0,0,0,0.0,section_4_not_a_column_table:Query Advisory
knowledge/synapse/Wiki/BI_DB_dbo/Views/V_BI_DB_KYC_Score_CID_Level.md,Lineage,,False,0,0,0,0,0.0,section_4_not_a_column_table:Lineage
knowledge/synapse/Wiki/BI_DB_dbo/Views/V_BI_DB_Outliers_New.md,Elements,Description,False,30,3,27,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/_alter_generation_report.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/_deploy-index.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/_index.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Daily_Slippage_Positions_HOLD.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Daily_Slippage_Positions_HOLD.md,Elements,Description,False,39,5,34,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Daily_Slippage_Positions_HOLD.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_015Min_AllTrades.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_015Min_AllTrades.md,Elements,Description,False,17,16,1,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_015Min_AllTrades.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_AbuseAPI.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_AbuseAPI.md,Elements,Description,False,18,3,15,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_AbuseAPI.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_AbusersCIDs.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_AbusersCIDs.md,Elements,Description,False,9,1,8,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_AbusersCIDs.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL.md,Elements,Description,False,21,7,14,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_Daily.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_Daily.md,Elements,Description,False,21,3,18,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_Daily.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE.md,Elements,Description,False,8,1,7,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Elements,Description,False,8,3,5,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_ApexRecon_Hedging.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_ApexRecon_Hedging.md,Elements,Description,False,10,1,9,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_ApexRecon_Hedging.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_ApexRecon_Holdings.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_ApexRecon_Holdings.md,Elements,Description,False,19,5,14,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_ApexRecon_Holdings.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_ApexRecon_TradeActivity.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_ApexRecon_TradeActivity.md,Live Data Verification (prod `sql_dp_prod_we`),,False,0,0,0,0,0.0,section_4_not_a_column_table:Live Data Verification (prod `sql_dp_prod_we`)
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_ApexRecon_TradeActivity.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_CBH.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_CBH.md,Live Data Verification (prod `sql_dp_prod_we`),,False,0,0,0,0,0.0,section_4_not_a_column_table:Live Data Verification (prod `sql_dp_prod_we`)
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_CBH.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_CBH_HOLD.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_CBH_HOLD.md,Elements,Description,False,48,4,44,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_CBH_HOLD.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_HBC.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_HBC.md,Live Data Verification (prod `sql_dp_prod_we`),,False,0,0,0,0,0.0,section_4_not_a_column_table:Live Data Verification (prod `sql_dp_prod_we`)
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_HBC.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_HBC_HOLD.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_HBC_HOLD.md,Elements,Description,False,48,2,46,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Best_Execution_Compensation_HBC_HOLD.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_Citadel_ReconTrades.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_Citadel_ReconTrades.md,Live Data Verification (prod `sql_dp_prod_we`),,False,0,0,0,0,0.0,section_4_not_a_column_table:Live Data Verification (prod `sql_dp_prod_we`)
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_Citadel_ReconTrades.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_Detailed.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_Detailed.md,Live Data Verification (prod `sql_dp_prod_we`),,False,0,0,0,0,0.0,section_4_not_a_column_table:Live Data Verification (prod `sql_dp_prod_we`)
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_Detailed.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_VIRTU_ReconEODHolding.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_VIRTU_ReconEODHolding.md,Live Data Verification (prod `sql_dp_prod_we`),,False,0,0,0,0,0.0,section_4_not_a_column_table:Live Data Verification (prod `sql_dp_prod_we`)
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_VIRTU_ReconEODHolding.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_VIRTU_ReconTrades.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_VIRTU_ReconTrades.md,Live Data Verification (prod `sql_dp_prod_we`),,False,0,0,0,0,0.0,section_4_not_a_column_table:Live Data Verification (prod `sql_dp_prod_we`)
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_BNY_VIRTU_ReconTrades.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Elements,Description,False,31,16,15,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost_H_Indices.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost_H_Indices.md,Elements,Description,False,26,24,2,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost_H_Indices.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CapitalGuarantee.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CapitalGuarantee.md,Elements,Description,False,14,0,14,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CapitalGuarantee.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEP_ExecutionMonitoring.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEP_ExecutionMonitoring.md,Elements,Description,False,12,2,10,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEP_ExecutionMonitoring.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Elements,Description,False,13,1,12,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Elements,Description,False,11,1,10,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Elements,Description,False,11,1,10,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CPToRule.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CPToRule.md,Elements,Description,False,11,1,10,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CPToRule.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ListCIDMapping.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ListCIDMapping.md,Elements,Description,False,8,1,7,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ListCIDMapping.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_NameLists.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_NameLists.md,Elements,Description,False,7,2,5,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_NameLists.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Rules.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Rules.md,Elements,Description,False,11,1,10,0,100.0,
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Rules.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPWeeklyAudit_Conditions.lineage.md,,,False,0,0,0,0,0.0,no_section_4
