column_name,occurrence_count,distinct_tables
ProductId,13,13
UnitsNOP-10%,13,13
NOP_29,13,13
ClubID,13,13
_etag,13,13
NOP_2,13,13
NOP_16,13,13
_self,13,13
TransactionAmount,13,13
inc_column_type,12,12
isAbuse_0pos_7days,12,12
LowerBoundary,12,12
Company_FactSetIssuerID,12,12
etr_source_file_hour,12,12
TimeInForce,12,12
IssuerIdentificationNumber,12,12
Div__Net_Cash_Amount,12,12
user_earliest_close,12,12
has_ice,12,12
CopyType,12,12
DividendID,12,12
Company_Market,12,12
_Div__Ex-Date_Open_Quantity_,12,12
isAbuse_1pos_30days,12,12
UnderlyingSymbol,12,12
Company_FactSetSecurityID,12,12
TransactTime,12,12
Code,12,12
has_precipitation,12,12
ClosePositionReasonName,12,12
FigureSize,12,12
Company_Sector,12,12
rule_name,12,12
Div_Currency,12,12
version,12,12
Div__Ex_Date,12,12
cost_micros,12,12
Method,12,12
CardId,12,12
has_rain,12,12
Reference,12,12
Company_PrimaryMarket,12,12
SubProductId,12,12
StatusId,12,12
BuyCurrency,12,12
mp_user_id,12,12
title,12,12
to_date,12,12
FlowID,12,12
item_id_numeric,12,12
Maturity_Date,12,12
CampaignGroup,12,12
FeeGroupName,12,12
Company_StatementTemplate,12,12
Company_MarketIdentificationCode,12,12
Registered,12,12
city_name,12,12
etr_processing_datetime,12,12
CardNumber,12,12
has_snow,12,12
Financing_Cost,12,12
RIC_Code,12,12
request_id,12,12
CurrentClub,12,12
Company_CUSIP,12,12
conversion_action_name,12,12
EODRate,12,12
Company_Name,12,12
eToro_FXRate,12,12
UpperBoundary,12,12
Div__Gross_Cash_Amount,12,12
Company_Valoren,12,12
OperationType,12,12
Company_PrimaryMarketIdentificationCode,12,12
Div__Pay_Date,12,12
UpdatedOn,12,12
user_total_money_invested,12,12
PriceOccurred,12,12
Div__Amount_Per_Share,12,12
instrument,12,12
UpdatedAt,12,12
friend_total_money_invested,12,12
PriceTime,12,12
friend_earliest_close,12,12
Sedol_Code,12,12
BankAccountId,12,12
etr_source_file_datetime,12,12
direction,12,12
Company_Industry,12,12
ISIN_Code,12,12
segments_device,12,12
Network,12,12
FeeGroupId,12,12
Div__Distribution_%,12,12
HedgeServerId,12,12
UpdatedBy,12,12
Company_Symbol,12,12
PriceEstimated,12,12
Company_SEDOL,12,12
instrument_symbol,12,12
ToDateID,12,12
isAbuse_1pos_14days,12,12
friend_earliest_open,12,12
CustomerID,12,12
TransactionDescription,12,12
BackgroundPushEnabled,12,12
Company_CIK,12,12
ForexRate,12,12
Stamp_Duty,12,12
CardRequestId,12,12
CardNumberId,12,12
InstrumentUIC,12,12
assetId,12,12
etr_source_file_date,12,12
Company_ISIN,12,12
Metric,11,11
AnnualIncome_Value,11,11
TriggeringOrderRate,11,11
KYC10,11,11
HighRisk_Value,11,11
LastClub,11,11
usage_date,11,11
SectorHighCash_RiskScore,11,11
isAbuse_1pos_7days,11,11
IdentityEvidence_Value,11,11
TransactionSuspicious_Value,11,11
TotalCashAndLiquidAssets_Value,11,11
AssetHoldingVehicle_Value,11,11
Origin,11,11
IdentityAnonymous_RiskScore,11,11
adGroup_id,11,11
StateID,11,11
CooperativeClient_RiskScore,11,11
AvoidBusinessRelations_Value,11,11
SecrecyUnreasonable_RiskScore,11,11
ClientUnits,11,11
Total_Daily_Commission,11,11
reason,11,11
SectorMLTF_Value,11,11
OrdStatus,11,11
TransactionsUnusual_Value,11,11
PlayerStatusSubReason,11,11
Sector_ML_TF_Value,11,11
RequestOpenOccurred,11,11
AnnualIncome_RiskScore,11,11
JurisdictionNonCorrupt_Value,11,11
EVAL_user_time_to_withdraw_most,11,11
tags,11,11
TransactionsUnusual_RiskScore,11,11
VD_HasDocuments,11,11
total_views,11,11
CooperativeClient_Value,11,11
TransactionSuspicious_RiskScore,11,11
RunDate,11,11
TradingToExecutionLatency,11,11
VerificationLevel2Date,11,11
FromDateID,11,11
Total_daily_clicks,11,11
EventPayloadRowData_Entity_Parent_Type,11,11
network,11,11
IsPro,11,11
ClientName,11,11
SectorMLTF_RiskScore,11,11
AgeAlert_RiskScore,11,11
AML_CFT_Failure_RiskScore,11,11
adGroup_resourceName,11,11
ProofOfAddress_UploadDateTime,11,11
TransactionDateTime,11,11
Logins,11,11
DisclosureSubjected_Value,11,11
Total_daily_Volume,11,11
Mobile,11,11
SectorHighRisk_RiskScore,11,11
NetDeposit_RiskScore,11,11
KYC10_RN,11,11
SpecialScore_RiskScore,11,11
NonProfitOrgAbused_Value,11,11
KYC11_RN,11,11
EstimatedMarkupRatio,11,11
ExpectedProductsUsed_RiskScore,11,11
Trade_ID,11,11
IsAddressProof,11,11
IsMajor,11,11
CardCategory,11,11
UnityCatalogTableName,11,11
UrlBaseParam,11,11
flow,11,11
user_positions_count_until_decision_time_log1p,11,11
CreationTime,11,11
Sector_ML_TF_RiskScore,11,11
NOP_Hedged,11,11
ScoreExpectedOriginFunds_Value,11,11
PaymentsThirdParty_RiskScore,11,11
CardType,11,11
all_conversions_value,11,11
search_term,11,11
WithinFirst5Minutes_MarketHours,11,11
PhonePrefix,11,11
SectorHighCash_Value,11,11
ExpectedProductsUsed_Value,11,11
TransactionComplexity_RiskScore,11,11
EventPayloadRowData_Entity_Parent_Id,11,11
Success,11,11
HighRisk_RiskScore,11,11
MainSourceofIncome_Value,11,11
jira_for_settings_r_d_bugs,11,11
IdentityAnonymous_Value,11,11
RiskScore_Explanation,11,11
GuruStatus,11,11
MatchStatusID,11,11
ScoreExpectedDestinationPayments_Value,11,11
TradeLevelID,11,11
ScoreExpectedOriginFunds_RiskScore,11,11
Phase__c,11,11
ElectronicVerification_MatchStatusDateTime,11,11
TimeZoneID,11,11
VerificationLevel1Date,11,11
ScoreExpectedDestinationPayments_RiskScore,11,11
KYC11,11,11
EstimatedConversionMarkupRatio,11,11
NetDeposit_Value,11,11
EventPayloadRowData_Entity_Parent_ObsoleteId,11,11
NonProfitOrgAbused_RiskScore,11,11
CompanyInfo,11,11
ClientToExecutionLatency,11,11
VolumeOnOpen,11,11
AllowSell,11,11
NFTF_RiskScore,11,11
TriggeringOrderRateID,11,11
SlippageInDollar,11,11
PaymentsThirdParty_Value,11,11
AssetHoldingVehicle_RiskScore,11,11
customer_resourceName,11,11
countryid,11,11
OwnershipTransparent_RiskScore,11,11
WeekNumberYear,11,11
bin,11,11
BuySell,11,11
BackgroundConsistent_RiskScore,11,11
SpecialScore_Value,11,11
total_amount,11,11
OptOutReasonID,11,11
Browser,11,11
FTD_RiskScore,11,11
InstrumentCode,11,11
Days_Open,11,11
ClientToDbLatency,11,11
EstablishmentApproved_Value,11,11
ContactDate,11,11
friend_amount_invested_now_log1p,11,11
End_Date,11,11
AccountStatus,11,11
LogicKeys,11,11
Order_ID,11,11
HighPublicProfile_RiskScore,11,11
AgeAlert_Value,11,11
Exposure,11,11
RunningStatus,11,11
BackgroundConsistent_Value,11,11
campaign,11,11
Signature,11,11
IdentityDoubts_RiskScore,11,11
AssetType,11,11
IdentityEvidence_RiskScore,11,11
RegionSupervised_RiskScore,11,11
Updated,11,11
DeltaRatio,11,11
asset_type,11,11
gap,11,11
@FileName,11,11
OwnershipTransparent_Value,11,11
TransactionComplexity_Value,11,11
Occupation_RiskScore,11,11
Duration_minutes,11,11
LanguageCode,11,11
AvoidBusinessRelations_RiskScore,11,11
IsCopyBlocked,11,11
WithinFirst7Minutes_MarketHours,11,11
JurisdictionNonCorrupt_RiskScore,11,11
HedgingType,11,11
Settlement_Date,11,11
ProtocolMIDSettingsID,11,11
bank_name,11,11
FTD_Value,11,11
Occupation_Value,11,11
DisclosureSubjected_RiskScore,11,11
PriceRateId,11,11
SecrecyUnreasonable_Value,11,11
ProofOfAddress_ResponseDateTime,11,11
HighPublicProfile_Value,11,11
username,11,11
size,11,11
ElectronicVerification_MatchStatus,11,11
application,11,11
IsIDProof,11,11
AdditionalData,11,11
Tags,11,11
RegionSupervised_Value,11,11
IdentityDoubts_Value,11,11
NOP_80Percent,11,11
ClientVersion,11,11
SendingTime,11,11
Ticket_Fees,11,11
Duration_seconds,11,11
Collateral_Type,11,11
Team,11,11
SectorHighRisk_Value,11,11
TotalCashAndLiquidAssets_RiskScore,11,11
CryptoID,11,11
day,11,11
NFTF_Value,11,11
RiskScoreName,11,11
CashoutFeeGroupID,11,11
result,11,11
EstablishmentApproved_RiskScore,11,11
friend_positions_count_until_decision_time_log1p,11,11
MainSourceofIncome_RiskScore,11,11
AML_CFT_Failure_Value,11,11
RealizedZero,11,11
asset,11,11
user_amount_invested_now_log1p,11,11
instrument_name,10,10
PortfolioID,10,10
client_pnl_day,10,10
Non_Manual_Action,10,10
Last_KYC_Answer_Input_DateTime,10,10
MarkTransactionAsSuspicious,10,10
SettlementAmount,10,10
Ageofcustomer_RiskScore,10,10
processed_at,10,10
year,10,10
FtdDate,10,10
CardPresent,10,10
SalesForceAccountID,10,10
AVS,10,10
HelpDeskType,10,10
underlyingIdBbGlobal,10,10
BillingCurrencyAlpha,10,10
Sub_Account_Name,10,10
Manaual_Actions_TAPI,10,10
UserScreening_Status,10,10
TransactionCode,10,10
OpenRate,10,10
InvestedAmount,10,10
EventPayloadRowData_Entity_Owner_PiLevel,10,10
IsProcessed,10,10
eqySplitRatio,10,10
lastDpsGross,10,10
industryGroupNum,10,10
dvdSh12M,10,10
tab_name,10,10
NumOfRAF,10,10
dvdRecordDt,10,10
RejectTransaction,10,10
PRIMARY_MIC,10,10
adrShPerAdr,10,10
CountryofResidence_Onboarding_Value,10,10
ReasonID,10,10
EntryModeCodeDescription,10,10
SubAffiliateID,10,10
SecretKey,10,10
eqyDvdExFlag,10,10
TransactionCodeDescription,10,10
@WorkDate,10,10
eToroInstrumentID,10,10
button_name,10,10
error_code,10,10
kafka_offset,10,10
regulation_id,10,10
ClientClub,10,10
adrAdrPerSh,10,10
ProofOfIdentity_UploadDateTime,10,10
EventPayloadRowData_Requester_PiLevel,10,10
cdrExchCode,10,10
ServerNameSecret,10,10
FileDateID,10,10
CurrencyBalanceId,10,10
LevelOfDetail,10,10
EntryModeCode,10,10
CaseId,10,10
eqyDvdPctFranked,10,10
TradeID,10,10
Clicks,10,10
RateConversionFactor,10,10
IsCopyFund,10,10
PriceDate,10,10
AgentTeam,10,10
totalNonVotingSharesValue,10,10
company,10,10
EventPayloadRowData_OrderID,10,10
industrySubgroupNum,10,10
ElectronicVerification_IsCountryEligible,10,10
account_manager,10,10
eqySicCode,10,10
QuestionId,10,10
BillRateAmount,10,10
eqyPrimSecurityTicker,10,10
eqySicName,10,10
cdrSettleCode,10,10
parentTicker,10,10
idBbGlobalShareClassLevel,10,10
Isin,10,10
whichJapaneseSection,10,10
Skew/Product,10,10
ClientResidentCountry,10,10
dvdCrncy,10,10
SourceType,10,10
CountryofResidence_Existingclients_Value,10,10
FilledAmountInUnits,10,10
Counterparty,10,10
eqyOptAvail,10,10
FirstTimeDepositAmountUSD,10,10
isSets,10,10
whenIssued,10,10
BillingDate,10,10
transferAgent,10,10
eqyFreeFloatPct,10,10
Cvv2,10,10
ADV_Last3Months,10,10
AgentID,10,10
industrySectorNum,10,10
RuleID,10,10
Finalscore_RiskScore,10,10
realcid,10,10
return,10,10
role,10,10
ProofOfIdentity_IsApproved,10,10
OfflinePIN,10,10
FxRate,10,10
IsEDD,10,10
Ageofcustomer_Value,10,10
utm_source,10,10
parentIndustrySector,10,10
parValCrncy,10,10
SettlementCurrencyAlpha,10,10
relIndex,10,10
idBbGlobalCompany,10,10
ClusterDetail,10,10
SodFileId,10,10
item_name,10,10
OperatingMIC,10,10
LoginName,10,10
ClientRegistrationdDate,10,10
totalVotingSharesValue,10,10
ThreeDomainSecure,10,10
CountryId,10,10
NotifyCardholderBySendingTAIsNotification,10,10
button_text,10,10
service_name,10,10
WorldCheckID,10,10
MirrorTypeID,10,10
IsUK,10,10
EquilendID,10,10
adrUndlTicker,10,10
Case__c,10,10
dvdTypLast,10,10
Skew/Product1,10,10
Spot,10,10
ProofOfAddress_IsApproved,10,10
SettlementCurrencyCode,10,10
LastTick,10,10
dvdDeclaredDt,10,10
CountryofResidence_Onboarding_RiskScore,10,10
Finalscore_Value,10,10
eqyShOutDt,10,10
client_pnl_instrument,10,10
eqyPoDt,10,10
OnlinePIN,10,10
Current_Market_Value,10,10
securityTyp2,10,10
First_KYC_Answer_Input_DateTime,10,10
Fee_Asset_Code,10,10
ScreeningStatus_RiskScore,10,10
Case_Summary__c,10,10
votingRights,10,10
eqyPrimSecurityPrimExch,10,10
user_time_from_regist,10,10
IsEmailActivated,10,10
ProofOfIdentity_ResponseDateTime,10,10
UserScreening_StartTime,10,10
NotificationType,10,10
adrUndlCrncy,10,10
AgentCSDesc,10,10
eqyFundTicker,10,10
primSecurityCompIdBbGlobal,10,10
ProcessorValueDate,10,10
IsSQF,10,10
CountryofResidence_Existingclients_RiskScore,10,10
AgentDepartment,10,10
multipleShare,10,10
OpenTimeUTC,10,10
item_type,10,10
FrequencyMinute,10,10
Suspicious,10,10
eqyInitPoShPx,10,10
parAmt,10,10
CardExpirationDatePresent,10,10
Report_DateID,10,10
ClientStatus,10,10
MoneyplanToinvest_Value,10,10
UserID,10,10
end_date,10,10
RegistrationDate,10,10
DocumentID,10,10
AgentRole,10,10
AgentSubRole,10,10
BankAccountSortCode,10,10
eqyDvdShNet12M,10,10
longCompName,10,10
industrySubgroup,10,10
BillingAmount,10,10
ScreeningStatus_Value,10,10
DeviceAttr_GK,10,10
ResultTable,10,10
parentIndustryGroup,10,10
TransLink,10,10
SettlementConversionRate,10,10
eqyInitPoDt,10,10
position,10,10
source_name,10,10
MoneyplanToinvest_RiskScore,10,10
PhoneBody,10,10
eqySplitAdjInitPoPx,10,10
ChangeAccountStatusToSuspended,10,10
UpdatedDate,10,10
primaryUnderlyingIdBbGlobal,10,10
eqyFundCrncy,10,10
channel,10,10
hc_inst,10,10
serial_number,10,10
dvdExDt,10,10
UserScreening_EndTime,10,10
Borrower,10,10
dvdFreq,10,10
TransactionCurrencyCode,10,10
dvdShLast,10,10
adrUndlSecid,10,10
eqySplitDt,10,10
Event_Type,10,10
EmailVerificationProviderID,10,10
eqyPrimSecurityCrncy,10,10
Bin,10,10
frequency,10,10
cdrCountryCode,10,10
SubChannelID,10,10
IsPopularInvestor,10,10
ad_id,10,10
TransactionCurrencyAlpha,10,10
ClientRegulation,10,10
load_date,10,10
Underlyer_RIC,10,10
isStkMarginable,10,10
parentCompName,10,10
friend_new_positions_after_decision,10,10
Position_ID,10,10
idNaicsCode,10,10
AgentName,10,10
idBbParentCo,10,10
MagneticStripe,10,10
rule_id,10,10
flag144A,10,10
adrUndlCmpid,10,10
Dividends,10,10
ChangeCardStatusToRisk,10,10
CurrentVerificationLevel,10,10
dvdPayDt,10,10
parentIndustrySubgroup,10,10
BonusCreditUsePercent,10,10
eqyShOutTotMultSh,10,10
ClientAccountType,10,10
schema_version,10,10
BillingCurrencyCode,10,10
InstrumentDescription,10,10
Markup,10,10
DepositDate,10,10
Count,10,10
secRestrict,10,10
idBbPrimSecurity,10,10
CloseTotalTaxes,9,9
CustomerVolume,9,9
source_path,9,9
PartialCloseRatio,9,9
BNY-eToro_LocalAmount,9,9
VolumeBuy,9,9
RiskGroupID,9,9
Bonus,9,9
asset_symbol,9,9
VolumeSell,9,9
Settle_Date,9,9
Position_Type,9,9
AlphaInflowDate60,9,9
ExchangeId,9,9
PipDifferenceThreshold,9,9
Etoro_Units,9,9
RoutedTime,9,9
user_country_name,9,9
partition_column,9,9
ChipData,9,9
NO_OrderID,9,9
Additional_Charges,9,9
Client_Sec_ID,9,9
step_name,9,9
BNY_LocalAmount,9,9
ExpirationDate,9,9
BNY-eToro_Rate,9,9
IsMarginTrade,9,9
IsInternalTransfer,9,9
ChangeInUnrealizedZero,9,9
ConversionRateBid,9,9
Effective_Date,9,9
beta,9,9
SendTime,9,9
TicketFee,9,9
ExecType,9,9
BNY-Clients_Units,9,9
OrdType,9,9
account,9,9
SLManualVer,9,9
IncludedInTotalRevenue,9,9
AffiliatesGroupsName,9,9
LiquidityProviderID,9,9
CalculatedCloseMarkup,9,9
ctr,9,9
max_position_time,9,9
ClientTypeID,9,9
EMSOrderID,9,9
CaseSkills__c,9,9
CryptoName,9,9
Underlyer_ISIN,9,9
shares,9,9
Department,9,9
BNY_Units,9,9
RequestDate,9,9
MKTcap,9,9
content,9,9
partition_column_format_ID,9,9
subcategory,9,9
Abbreviation,9,9
event_timestamp,9,9
price,9,9
FTDWizard_CC,9,9
LeverageType,9,9
SessionId,9,9
reserved_7,9,9
TradeType,9,9
reserved_10,9,9
VolumeBucket,9,9
reserved_3,9,9
BNY_AmountUSD,9,9
PartyName,9,9
PlatformTypeID,9,9
IsOptedIn,9,9
reserved_8,9,9
AllowDisplayFullName,9,9
BNY-eToro_Units,9,9
AnswerId,9,9
Platform,9,9
Description__c,9,9
Security_Type,9,9
friend_country_name,9,9
ConversionRateAsk,9,9
reserved_9,9,9
Issuer,9,9
ExTransactionID,9,9
Rep,9,9
Fee_Asset_Name,9,9
ExternalOrderID,9,9
BankAccountNumber,9,9
ProviderHolderID,9,9
MifidCategory,9,9
Start_Date,9,9
RiskAppetite,9,9
ClientToRoutedLatency,9,9
RiskManagementStatusID,9,9
PostID,9,9
CampaignName,9,9
TriggerRate,9,9
IsBlocked,9,9
EventPayloadRowData_ExecutionID,9,9
asset_class,9,9
FeedUnlocked,9,9
friend_time_to_withdraw_most,9,9
EtoroInstrumentId,9,9
account_number,9,9
FTDWizard_Intro,9,9
ZipName,9,9
ClientRequestID,9,9
campaign_status,9,9
ClubLevel,9,9
Current_Price,9,9
StopLossPercentage,9,9
CalculatedCloseMarketSpread,9,9
PreviousAvgOpenRate,9,9
etr_source_file,9,9
IsRedeem,9,9
metric,9,9
OpenDate,9,9
TotalVolume,9,9
FTDA,9,9
Country_Name,9,9
PaymentID,9,9
FullCommissionOnOpen,9,9
MerchantName,9,9
SecurityID,9,9
etr_ymdh,9,9
club_level,9,9
CompoundPropertyID,9,9
CashoutStatusID,9,9
min_position_time,9,9
ME_Type,9,9
DeveloperName,9,9
spend,9,9
FLOW,9,9
reserved_4,9,9
BNY-eToro_AmountUSD,9,9
AvgOpenRate,9,9
InstrumentToAccountRate,9,9
user_time_to_withdraw_most,9,9
volumes,9,9
Total,9,9
effective_date,9,9
BlockDate,9,9
BNY_Rate,9,9
Partition_Column_Format_Desc,9,9
Methodology,9,9
FTDWizard_Amount,9,9
NotificationCategory,9,9
reserved_5,9,9
Sub_Type,9,9
NextThresHold,9,9
UpdatedByUser,9,9
MoveMoneyReasonID,9,9
SYMBOL,9,9
ExpireTime,9,9
ActionName,9,9
BNY_FXRate,9,9
reserved_6,9,9
FTDWizard_MOP,9,9
Base_Asset_Code,9,9
Settlement,9,9
Other_Fees,9,9
regulationid,9,9
ingested_at,9,9
BNY-Clients_AmountUSD,9,9
RN_PositionPnL_ppl,8,8
CopyStrategy,8,8
Country__c,8,8
TreePartitionCol,8,8
trailingPE,8,8
VerificationTitle,8,8
RowVersionPosition,8,8
RN_NumOfTotalMirrors,8,8
paymentstatus_1,8,8
FxFeeAmount,8,8
question,8,8
ContractExpire,8,8
RN_ActiveDepositSummary,8,8
BidPrice,8,8
ExecId,8,8
sar_submitted,8,8
LoadSource,8,8
TimeGenerated,8,8
InGroup,8,8
FunnelName,8,8
IsLastDayMonth,8,8
IsPartial,8,8
temperature_realfeel_avg,8,8
DepositTypeID,8,8
IsTriggeredPosition,8,8
IsPremier,8,8
Contract_ID,8,8
F0FeeReason,8,8
temperature_wind_chill_min,8,8
PIDs,8,8
etoro_pnl_time,8,8
EVAL_friend_earliest_open,8,8
index_uv_avg,8,8
UserCountry,8,8
PlayerStatusSubReasonComment,8,8
platform,8,8
temperature_realfeel_shade_max,8,8
minutes_of_snow_total,8,8
RealizedEquity_PI,8,8
FTDDate,8,8
BonusTypeID,8,8
gender,8,8
RowVersionTree,8,8
Last_Activity_Date,8,8
_c0,8,8
user_gcid,8,8
wind_direction_avg,8,8
Club_PI,8,8
temperature_dew_point_min,8,8
summary_text,8,8
FxFeeReason,8,8
response_type,8,8
InstrumentType_dash,8,8
InvestedAmountOpen,8,8
funnel,8,8
wind_gust_min,8,8
F0FeeName,8,8
IsLastDayWeek,8,8
EVAL_friend_total_money_invested,8,8
IsValidETM,8,8
EVAL_user_earliest_open,8,8
visibility,8,8
Deposits,8,8
RiskScore_PI,8,8
EVAL_user_total_money_invested,8,8
CustomerStatus,8,8
exchangeQuoteCoinId,8,8
allTimeHigh,8,8
snow_liquid_ratio_accuweather_avg,8,8
EVAL_user_earliest_close,8,8
wind_gust_max,8,8
HolderCurrencyAlpha,8,8
buttontype,8,8
Position,8,8
precipitation_lwe_total,8,8
DepositSummary,8,8
column_name,8,8
EtoroSystemId,8,8
wind_speed_max,8,8
NumOfGurus,8,8
DollarRatio,8,8
PositionPartitionCol,8,8
EntryDate,8,8
FxFeeCurrency,8,8
city,8,8
TransactionCodeIdentifier,8,8
RN_AVG_ActiveHoldingTime,8,8
PositionPnL_ppl,8,8
is_deleted,8,8
TotalRealCryptoLoan,8,8
Etoro_Amount,8,8
LanguageName_PI,8,8
F0FeeAmount,8,8
ScreeningStatusID,8,8
Amount_ppl,8,8
likes,8,8
time,8,8
message,8,8
LowerEmail,8,8
Application,8,8
CampaignSubGroup,8,8
ModifiedDate,8,8
ProviderTargetCompId,8,8
OS,8,8
cryptoid,8,8
HSId,8,8
PersonID,8,8
BlockchainCryptoId,8,8
weighted_score,8,8
humidity_relative_avg,8,8
DLTOpen,8,8
LastOverNightClameDate,8,8
Enabled,8,8
NumOfActiveMirrors,8,8
IsLastDayQuarter,8,8
RegulationChangeDate,8,8
MirrorSL,8,8
temperature_realfeel_shade_avg,8,8
ClientCategory,8,8
OrderOriginUniq,8,8
temperature_heat_index_max,8,8
temperature_min,8,8
OrderCloseActionType,8,8
ProviderSenderCompId,8,8
level,8,8
IsMirror,8,8
IsIDProofExpiryDate,8,8
wind_speed_min,8,8
Report_Date_ID,8,8
Details,8,8
webUrl,8,8
ActiveDepositSummary,8,8
Sub_Type__c,8,8
ProviderAccountID,8,8
table_id,8,8
SecondaryExecId,8,8
Fee_Amount,8,8
RN_Club,8,8
RN_total_views,8,8
element_sub_name,8,8
IsRequestedCall,8,8
reserved_2,8,8
Create_Date,8,8
source_type,8,8
snow_lwe_total,8,8
FxFeeName,8,8
ClOrdId,8,8
DBType,8,8
EtoroLiquidityAccountId,8,8
RealizedCommission,8,8
CloseActionType,8,8
minutes_of_rain_total,8,8
FileType,8,8
bloombergCompositeGlobalId,8,8
PaymentReference,8,8
Commissions,8,8
SpreadedPipBidUnAdjusted,8,8
Internal_Comment,8,8
FileCreationDate,8,8
MIC,8,8
industrySubGroup,8,8
cardname,8,8
FullName,8,8
Firm,8,8
_,8,8
buttontype_1,8,8
EtoroLastPx,8,8
property_id,8,8
week,8,8
RN_PositionPnLPerc_ppl,8,8
UserName_LOWER,8,8
AccountSubProgram,8,8
current_day,8,8
Deposit_Success_BE,8,8
IdentifierType,8,8
RegulationName_PI,8,8
RN_Amount_ppl,8,8
AskPrice,8,8
ParentCID_DM,8,8
Occurred_fixed,8,8
EtoroLeavesQty,8,8
EVAL_friend_earliest_close,8,8
Regulation_current,8,8
Expiration,8,8
SpreadedPipAskUnAdjusted,8,8
temperature_realfeel_shade_min,8,8
solar_irradiance_total,8,8
TotalBalance,8,8
Account_Manager,8,8
UserName_Lower,8,8
DownloadCounter,8,8
temperature_dew_point_avg,8,8
DetailsJson,8,8
ActivityType,8,8
LoadType,8,8
temperature_heat_index_avg,8,8
ExDate,8,8
EtoroLiquidityProviderId,8,8
degree_days_cooling,8,8
AMLComment,8,8
Quantile_diff,8,8
temperature_dew_point_max,8,8
Record_Date,8,8
bloombergGlobalId,8,8
wind_speed_avg,8,8
RN_RiskScore_Difference,8,8
OrderOrigin,8,8
ContractType,8,8
rain_lwe_total,8,8
IsClosedToIBAN,8,8
Regulation__c,8,8
HasAvatar,8,8
PaymentGeneration,8,8
payment_method,8,8
snapshot_date,8,8
EVAL_friend_new_positions_after_decision,8,8
cardname_1,8,8
order_id,8,8
minutes_of_precipitation_total,8,8
NameTablePath,8,8
end_time,8,8
temperature_wind_chill_max,8,8
wind_gust_avg,8,8
DatalakeContainer,8,8
temperature_heat_index_min,8,8
DelayedOrderID,8,8
NumOfTotalMirrors_Active,8,8
start_time,8,8
member_id,8,8
Process,8,8
Quantile_rank,8,8
UnitsToDeduct,8,8
EtoroOrderQty,8,8
error,8,8
ice_lwe_total,8,8
TraceId,8,8
variationid,8,8
degree_days_freezing,8,8
minutes_of_ice_total,8,8
ResponseID,8,8
answer,8,8
Verified,8,8
hc,8,8
EtoroLastQty,8,8
wallet_status,8,8
LastCashoutDate,8,8
TotalEquity_PI,8,8
EtoroCumQty,8,8
index,8,8
EtoroStrategyId,8,8
temperature_max,8,8
TRADE_DATE,8,8
2FA,8,8
ClosedDate,8,8
NumOfTotalMirrors,8,8
Cr/Dr,8,8
IsAddressProofExpiryDate,8,8
availableBalance,8,8
