class,phrase,table_fqn,query_count,unique_users,owning_skill_id,hub_skill_id,genie_space_id,genie_space_name,registered_table_count,actual_used_table_count,unused_registered_count,unregistered_used_count,used_not_documented_count,top_used_tables,unused_registered_sample,unregistered_used_sample,used_not_documented_sample,suggested_action
A,ftd_type,main.etoro_kpi_prep.v_fact_customeraction_w_metrics,12,,trading-volumes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'ftd_type' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,uk_users,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee,12,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'uk_users' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,uk_users,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee,12,,fees-deposit-withdraw-fx,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'uk_users' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,uk_users,main.etoro_kpi_prep.v_fact_customeraction_w_metrics,12,,trading-volumes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'uk_users' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,affiliate_contact,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_actiontype, main.etoro_kpi_prep.v_fact_customeraction_w_metrics",12,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'affiliate_contact' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,affiliate_contact,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee,12,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'affiliate_contact' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,affiliate_contact,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee,12,,fees-deposit-withdraw-fx,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'affiliate_contact' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,affiliate_contact,main.etoro_kpi_prep.v_fact_customeraction_w_metrics,12,,trading-volumes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'affiliate_contact' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,mf_users,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee,12,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'mf_users' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,mf_users,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee,12,,fees-deposit-withdraw-fx,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'mf_users' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,mf_users,main.etoro_kpi_prep.v_fact_customeraction_w_metrics,12,,trading-volumes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'mf_users' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,activetraded_thisquarter,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,12,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'activetraded_thisquarter' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,weekstart,main.etoro_kpi.ddr_mimo_v,12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'weekstart' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,weekstart,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,12,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'weekstart' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,activetraded_thisyear,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,12,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'activetraded_thisyear' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,isfunded_thisweek,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,12,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'isfunded_thisweek' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,truncated,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked, main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer",12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'truncated' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,truncated,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_billingdeposit,12,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'truncated' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,truncated,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,12,,best-execution,domain-trading,,,,,,,,,,,,PROMOTE phrase 'truncated' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,currentstoprate,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'currentstoprate' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,currentlimitrate,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'currentlimitrate' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,limitrate,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'limitrate' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,stoprate,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'stoprate' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,price_id,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'price_id' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,paypal,"main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee, main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee_reversals",12,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'paypal' to hub 'domain-payments' triggers (used on 2 of its owned tables)
A,paypal,"main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee, main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee_reversals",12,,fees-deposit-withdraw-fx,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'paypal' to hub 'domain-revenue-and-fees' triggers (used on 2 of its owned tables)
A,duration_days,"main.etoro_kpi.customer_snapshot_v, main.etoro_kpi.positions_for_compliance_v",12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'duration_days' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,realholder,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'realholder' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,realholder,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'realholder' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,latest_deposit,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'latest_deposit' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,latest_deposit,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'latest_deposit' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,latest_liab,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'latest_liab' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,latest_liab,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'latest_liab' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,real_holder,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'real_holder' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,real_holder,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'real_holder' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,noreal,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'noreal' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,noreal,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'noreal' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,moneyin,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,12,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'moneyin' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,moneyin,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,12,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'moneyin' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,moneyin,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,12,,fees-deposit-withdraw-fx,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'moneyin' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,moneyin,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,12,,copy-trading-and-mirror,domain-trading,,,,,,,,,,,,PROMOTE phrase 'moneyin' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,dayname,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'dayname' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,dayname,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,12,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'dayname' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,setting,main.dealing.bronze_pricelog_history_currencyprice,12,,pricing-and-currency-history,domain-trading,,,,,,,,,,,,PROMOTE phrase 'setting' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,deviceid,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'deviceid' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,detected,main.pii_data_stg.gold_de_aml_snapshot_customer_enriched_v,12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'detected' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,filtered_cids,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'filtered_cids' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,fromdate,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'fromdate' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,checked,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country, main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked",12,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'checked' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,checked,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,12,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'checked' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,checked,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,12,,trading-revenue-and-fees,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'checked' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,checked,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,12,,hedge-cost-recon,domain-trading,,,,,,,,,,,,PROMOTE phrase 'checked' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,experimentname_1,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'experimentname_1' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,children,"main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_kyc_panel, main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked",12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'children' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,children,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,12,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'children' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,children,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'children' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,weekofyear,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,12,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'weekofyear' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,bronze_clubservice_dictionary_balancesourcetypes,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'bronze_clubservice_dictionary_balancesourcetypes' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,bronze_etoro_dictionary_gurustatus,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'bronze_etoro_dictionary_gurustatus' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,month_ends_int,main.etoro_kpi.ddr_revenue_v,12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'month_ends_int' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,metrics_12,main.etoro_kpi.ddr_revenue_v,12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'metrics_12' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,months_12,main.etoro_kpi.ddr_revenue_v,12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'months_12' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,resolved,main.etoro_kpi.vg_crm_case,12,,crm-cases-csat-and-churn,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'resolved' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,eventdata_authenticationchannel,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'eventdata_authenticationchannel' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,eventdata_errorcode,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'eventdata_errorcode' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,avg_stockback_usd,main.bi_output.vg_fact_snapshotcustomer_for_emoney_genie,12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'avg_stockback_usd' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,fundingtypeid_withdraw,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,12,,aml-risk-scoring,domain-compliance-and-aml,,,,,,,,,,,,PROMOTE phrase 'fundingtypeid_withdraw' to hub 'domain-compliance-and-aml' triggers (used on 1 of its owned tables)
A,fundingtypeid_withdraw,"main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_kyc_panel, main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked",12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'fundingtypeid_withdraw' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,cashoutreasonid,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,12,,aml-risk-scoring,domain-compliance-and-aml,,,,,,,,,,,,PROMOTE phrase 'cashoutreasonid' to hub 'domain-compliance-and-aml' triggers (used on 1 of its owned tables)
A,cashoutreasonid,"main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_kyc_panel, main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked",12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'cashoutreasonid' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,scd_snap,"main.etoro_kpi.ddr_revenue_v, main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_clubchangelogproduct",12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'scd_snap' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,clubarpu,"main.etoro_kpi.ddr_revenue_v, main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_clubchangelogproduct",12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'clubarpu' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,fundedclubmemberseom,main.etoro_kpi.ddr_revenue_v,12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'fundedclubmemberseom' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,quarter_spine,"main.etoro_kpi.ddr_mimo_v, main.etoro_kpi.ddr_revenue_v",12,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'quarter_spine' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,block_reason,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_scored_appropriateness_negative_market,12,,oltp-customer-static-and-breaches,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'block_reason' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,totalregistrations,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'totalregistrations' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,sea_population,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked, main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities",12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'sea_population' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,sea_population,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,12,,trading-revenue-and-fees,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'sea_population' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,sea_population,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,12,,hedge-cost-recon,domain-trading,,,,,,,,,,,,PROMOTE phrase 'sea_population' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,sentinel,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked, main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities",12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'sentinel' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,sentinel,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,12,,trading-revenue-and-fees,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'sentinel' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,sentinel,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,12,,hedge-cost-recon,domain-trading,,,,,,,,,,,,PROMOTE phrase 'sentinel' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,retoroandroid,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'retoroandroid' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,bronze_regreportdb_prod_dbo_mifid2_report_bkrep2025_onlybackreportingdata_dsr_8521,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,12,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'bronze_regreportdb_prod_dbo_mifid2_report_bkrep2025_onlybackreportingdata_dsr_8521' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,revenue_7d,"main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_dailypanel_club, main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_monthlypanel_fulldata",11,,customer-models-and-segmentation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue_7d' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,revenue_7d,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,11,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'revenue_7d' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,revenue_7d,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,11,,hedge-cost-recon,domain-trading,,,,,,,,,,,,PROMOTE phrase 'revenue_7d' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,gold_sql_dp_prod_we_dwh_dbo_v_dim_mirror,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,11,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'gold_sql_dp_prod_we_dwh_dbo_v_dim_mirror' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,lp_accounts,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,11,,best-execution,domain-trading,,,,,,,,,,,,PROMOTE phrase 'lp_accounts' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,_fivetran_synced,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,11,,best-execution,domain-trading,,,,,,,,,,,,PROMOTE phrase '_fivetran_synced' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,strategy_details,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,11,,best-execution,domain-trading,,,,,,,,,,,,PROMOTE phrase 'strategy_details' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,cutoff,main.general.bronze_etoro_backoffice_customer,11,,oltp-customer-static-and-breaches,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'cutoff' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,avg_net_profit,main.etoro_kpi.customer_snapshot_v,11,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'avg_net_profit' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,duration,"main.etoro_kpi.customer_snapshot_v, main.etoro_kpi.positions_for_compliance_v",11,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'duration' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,profits,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,11,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'profits' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,profits,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,11,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'profits' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,profits,main.general.bronze_etoro_trade_liquidityprovidercontracts,11,,lp-contracts-and-cogs,domain-trading,,,,,,,,,,,,PROMOTE phrase 'profits' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,summing,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,11,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'summing' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,summing,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,11,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'summing' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,summing,main.general.bronze_etoro_trade_liquidityprovidercontracts,11,,lp-contracts-and-cogs,domain-trading,,,,,,,,,,,,PROMOTE phrase 'summing' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,deducted,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,11,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'deducted' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,deducted,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,11,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'deducted' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,deducted,main.general.bronze_etoro_trade_liquidityprovidercontracts,11,,lp-contracts-and-cogs,domain-trading,,,,,,,,,,,,PROMOTE phrase 'deducted' to hub 'domain-trading' triggers (used on 1 of its owned tables)
